"Station","Year","Month","Day","Daily.Rainfall.Total..mm.","Highest.30.Min.Rainfall..mm.","Highest.60.Min.Rainfall..mm.","Highest.120.Min.Rainfall..mm.","Mean.Temperature..Â.C.","Maximum.Temperature..Â.C.","Minimum.Temperature..Â.C.","Mean.Wind.Speed..km.h.","Max.Wind.Speed..km.h.","Latitude","Longitude","Date","Season"
"Tanjong Katong",2021,12,24,5,2.6,3.2,4.2,NA,NA,NA,NA,NA,1.307,103.8907,2021-12-24,"Northeast Monsoon"
"Tanjong Katong",2021,12,25,1.2,0.6,1,1,NA,NA,NA,NA,NA,1.307,103.8907,2021-12-25,"Northeast Monsoon"
"Tanjong Katong",2021,12,26,0,0,0,0,NA,NA,NA,NA,NA,1.307,103.8907,2021-12-26,"Northeast Monsoon"
"Tanjong Katong",2021,12,27,0,0,0,0,NA,NA,NA,NA,NA,1.307,103.8907,2021-12-27,"Northeast Monsoon"
"Tanjong Katong",2021,12,28,0,0,0,0,NA,NA,NA,NA,NA,1.307,103.8907,2021-12-28,"Northeast Monsoon"
"Tanjong Katong",2021,12,29,1,0.6,0.6,1,NA,NA,NA,NA,NA,1.307,103.8907,2021-12-29,"Northeast Monsoon"
"Tanjong Katong",2021,12,30,0,0,0,0,NA,NA,NA,NA,NA,1.307,103.8907,2021-12-30,"Northeast Monsoon"
"Tanjong Katong",2021,12,31,38.8,16.2,17.8,18.6,NA,NA,NA,NA,NA,1.307,103.8907,2021-12-31,"Northeast Monsoon"
"Tanjong Katong",2022,1,1,10.2,1.8,2.6,3.6,NA,NA,NA,NA,NA,1.307,103.8907,2022-01-01,"Northeast Monsoon"
"Tanjong Katong",2022,1,2,42.8,6.2,7.4,12,NA,NA,NA,NA,NA,1.307,103.8907,2022-01-02,"Northeast Monsoon"
"Tanjong Katong",2022,1,3,1,0.4,0.4,0.8,NA,NA,NA,NA,NA,1.307,103.8907,2022-01-03,"Northeast Monsoon"
"Tanjong Katong",2022,1,4,2,0.6,0.8,1.2,NA,NA,NA,NA,NA,1.307,103.8907,2022-01-04,"Northeast Monsoon"
"Tanjong Katong",2022,1,5,0.6,0.2,0.4,0.4,NA,NA,NA,NA,NA,1.307,103.8907,2022-01-05,"Northeast Monsoon"
"Tanjong Katong",2022,1,6,0,0.2,0.2,0.2,NA,NA,NA,NA,NA,1.307,103.8907,2022-01-06,"Northeast Monsoon"
"Tanjong Katong",2022,1,7,33.4,16.4,23.6,33.4,NA,NA,NA,NA,NA,1.307,103.8907,2022-01-07,"Northeast Monsoon"
"Tanjong Katong",2022,1,8,0,0,0,0,NA,NA,NA,NA,NA,1.307,103.8907,2022-01-08,"Northeast Monsoon"
"Tanjong Katong",2022,1,9,0,0,0,0,NA,NA,NA,NA,NA,1.307,103.8907,2022-01-09,"Northeast Monsoon"
"Tanjong Katong",2022,1,10,0,0,0,0,NA,NA,NA,NA,NA,1.307,103.8907,2022-01-10,"Northeast Monsoon"
"Tanjong Katong",2022,1,11,0,0,0,0,NA,NA,NA,NA,NA,1.307,103.8907,2022-01-11,"Northeast Monsoon"
"Tanjong Katong",2022,1,12,0,0,0,0,NA,NA,NA,NA,NA,1.307,103.8907,2022-01-12,"Northeast Monsoon"
"Tanjong Katong",2022,1,13,0,0,0,0,NA,NA,NA,NA,NA,1.307,103.8907,2022-01-13,"Northeast Monsoon"
"Tanjong Katong",2022,1,14,0,0,0,0,NA,NA,NA,NA,NA,1.307,103.8907,2022-01-14,"Northeast Monsoon"
"Tanjong Katong",2022,1,15,0,0,0,0,NA,NA,NA,NA,NA,1.307,103.8907,2022-01-15,"Northeast Monsoon"
"Tanjong Katong",2022,1,16,0,0,0,0,NA,NA,NA,NA,NA,1.307,103.8907,2022-01-16,"Northeast Monsoon"
"Tanjong Katong",2022,1,17,6.4,6.4,6.4,6.4,NA,NA,NA,NA,NA,1.307,103.8907,2022-01-17,"Northeast Monsoon"
"Tanjong Katong",2022,1,18,0,0,0,0,NA,NA,NA,NA,NA,1.307,103.8907,2022-01-18,"Northeast Monsoon"
"Tanjong Katong",2022,1,19,9.4,9.4,9.4,9.4,NA,NA,NA,NA,NA,1.307,103.8907,2022-01-19,"Northeast Monsoon"
"Tanjong Katong",2022,1,20,0.4,0.4,0.4,0.4,NA,NA,NA,NA,NA,1.307,103.8907,2022-01-20,"Northeast Monsoon"
"Tanjong Katong",2022,1,21,0,0,0,0,NA,NA,NA,NA,NA,1.307,103.8907,2022-01-21,"Northeast Monsoon"
"Tanjong Katong",2022,1,22,0,0,0,0,NA,NA,NA,NA,NA,1.307,103.8907,2022-01-22,"Northeast Monsoon"
"Tanjong Katong",2022,1,23,0,0,0,0,NA,NA,NA,NA,NA,1.307,103.8907,2022-01-23,"Northeast Monsoon"
"Tanjong Katong",2022,1,24,0,0,0,0,NA,NA,NA,NA,NA,1.307,103.8907,2022-01-24,"Northeast Monsoon"
"Tanjong Katong",2022,1,25,0,0,0,0,NA,NA,NA,NA,NA,1.307,103.8907,2022-01-25,"Northeast Monsoon"
"Tanjong Katong",2022,1,26,0,0,0,0,NA,NA,NA,NA,NA,1.307,103.8907,2022-01-26,"Northeast Monsoon"
"Tanjong Katong",2022,1,27,0,0,0,0,NA,NA,NA,NA,NA,1.307,103.8907,2022-01-27,"Northeast Monsoon"
"Tanjong Katong",2022,1,28,0,0,0,0,NA,NA,NA,NA,NA,1.307,103.8907,2022-01-28,"Northeast Monsoon"
"Tanjong Katong",2022,1,29,0,0,0,0,NA,NA,NA,NA,NA,1.307,103.8907,2022-01-29,"Northeast Monsoon"
"Tanjong Katong",2022,1,30,45.8,32.6,44,45.8,NA,NA,NA,NA,NA,1.307,103.8907,2022-01-30,"Northeast Monsoon"
"Tanjong Katong",2022,1,31,0,0,0,0,NA,NA,NA,NA,NA,1.307,103.8907,2022-01-31,"Northeast Monsoon"
"Tanjong Katong",2022,2,1,0,0,0,0,NA,NA,NA,NA,NA,1.307,103.8907,2022-02-01,"Northeast Monsoon"
"Tanjong Katong",2022,2,2,0,0,0,0,NA,NA,NA,NA,NA,1.307,103.8907,2022-02-02,"Northeast Monsoon"
"Tanjong Katong",2022,2,3,0,0,0,0,NA,NA,NA,NA,NA,1.307,103.8907,2022-02-03,"Northeast Monsoon"
"Tanjong Katong",2022,2,4,0,0,0,0,NA,NA,NA,NA,NA,1.307,103.8907,2022-02-04,"Northeast Monsoon"
"Tanjong Katong",2022,2,5,3.4,3,3,3,NA,NA,NA,NA,NA,1.307,103.8907,2022-02-05,"Northeast Monsoon"
"Tanjong Katong",2022,2,6,14,2.2,3.6,5.2,NA,NA,NA,NA,NA,1.307,103.8907,2022-02-06,"Northeast Monsoon"
"Tanjong Katong",2022,2,7,0.6,0.4,0.6,0.6,NA,NA,NA,NA,NA,1.307,103.8907,2022-02-07,"Northeast Monsoon"
"Tanjong Katong",2022,2,8,0.8,0.4,0.4,0.4,NA,NA,NA,NA,NA,1.307,103.8907,2022-02-08,"Northeast Monsoon"
"Tanjong Katong",2022,2,9,24.6,12.2,18,21,NA,NA,NA,NA,NA,1.307,103.8907,2022-02-09,"Northeast Monsoon"
"Tanjong Katong",2022,2,10,16,2.2,3.8,5.4,NA,NA,NA,NA,NA,1.307,103.8907,2022-02-10,"Northeast Monsoon"
"Tanjong Katong",2022,2,11,18.8,8,11.2,13.4,NA,NA,NA,NA,NA,1.307,103.8907,2022-02-11,"Northeast Monsoon"
"Tanjong Katong",2022,2,12,1.4,1.4,1.4,1.4,NA,NA,NA,NA,NA,1.307,103.8907,2022-02-12,"Northeast Monsoon"
"Tanjong Katong",2022,2,13,0.6,0.4,0.4,0.4,NA,NA,NA,NA,NA,1.307,103.8907,2022-02-13,"Northeast Monsoon"
"Tanjong Katong",2022,2,14,0,0,0,0,NA,NA,NA,NA,NA,1.307,103.8907,2022-02-14,"Northeast Monsoon"
"Tanjong Katong",2022,2,15,0,0,0,0,NA,NA,NA,NA,NA,1.307,103.8907,2022-02-15,"Northeast Monsoon"
"Tanjong Katong",2022,2,16,9.8,7,9.6,9.6,NA,NA,NA,NA,NA,1.307,103.8907,2022-02-16,"Northeast Monsoon"
"Tanjong Katong",2022,2,17,0,0,0,0,NA,NA,NA,NA,NA,1.307,103.8907,2022-02-17,"Northeast Monsoon"
"Tanjong Katong",2022,2,18,0,0,0,0,NA,NA,NA,NA,NA,1.307,103.8907,2022-02-18,"Northeast Monsoon"
"Tanjong Katong",2022,2,19,0,0,0,0,NA,NA,NA,NA,NA,1.307,103.8907,2022-02-19,"Northeast Monsoon"
"Tanjong Katong",2022,2,20,6.8,5.6,6.6,6.8,NA,NA,NA,NA,NA,1.307,103.8907,2022-02-20,"Northeast Monsoon"
"Tanjong Katong",2022,2,21,0,0,0,0,NA,NA,NA,NA,NA,1.307,103.8907,2022-02-21,"Northeast Monsoon"
"Tanjong Katong",2022,2,22,0,0,0,0,NA,NA,NA,NA,NA,1.307,103.8907,2022-02-22,"Northeast Monsoon"
"Tanjong Katong",2022,2,23,11.6,11.4,11.6,11.6,NA,NA,NA,NA,NA,1.307,103.8907,2022-02-23,"Northeast Monsoon"
"Tanjong Katong",2022,2,24,18.8,8,12.4,13.4,NA,NA,NA,NA,NA,1.307,103.8907,2022-02-24,"Northeast Monsoon"
"Tanjong Katong",2022,2,25,0,0,0,0,NA,NA,NA,NA,NA,1.307,103.8907,2022-02-25,"Northeast Monsoon"
"Tanjong Katong",2022,2,26,0,0,0,0,NA,NA,NA,NA,NA,1.307,103.8907,2022-02-26,"Northeast Monsoon"
"Tanjong Katong",2022,2,27,17.6,10.8,17,17.6,NA,NA,NA,NA,NA,1.307,103.8907,2022-02-27,"Northeast Monsoon"
"Tanjong Katong",2022,2,28,0,0,0,0,NA,NA,NA,NA,NA,1.307,103.8907,2022-02-28,"Northeast Monsoon"
"Tanjong Katong",2022,3,1,0,0,0,0,NA,NA,NA,NA,NA,1.307,103.8907,2022-03-01,"Northeast Monsoon"
"Tanjong Katong",2022,3,2,46.4,22.6,42.8,45.2,NA,NA,NA,NA,NA,1.307,103.8907,2022-03-02,"Northeast Monsoon"
"Tanjong Katong",2022,3,3,18.8,8.8,11,11.4,NA,NA,NA,NA,NA,1.307,103.8907,2022-03-03,"Northeast Monsoon"
"Tanjong Katong",2022,3,4,0,0,0,0,NA,NA,NA,NA,NA,1.307,103.8907,2022-03-04,"Northeast Monsoon"
"Tanjong Katong",2022,3,5,14.4,10.2,10.2,10.2,NA,NA,NA,NA,NA,1.307,103.8907,2022-03-05,"Northeast Monsoon"
"Tanjong Katong",2022,3,6,0,0,0,0,NA,NA,NA,NA,NA,1.307,103.8907,2022-03-06,"Northeast Monsoon"
"Tanjong Katong",2022,3,7,1.4,1.2,1.2,1.4,NA,NA,NA,NA,NA,1.307,103.8907,2022-03-07,"Northeast Monsoon"
"Tanjong Katong",2022,3,8,0.6,0.6,0.6,0.6,NA,NA,NA,NA,NA,1.307,103.8907,2022-03-08,"Northeast Monsoon"
"Tanjong Katong",2022,3,9,0,0,0,0,NA,NA,NA,NA,NA,1.307,103.8907,2022-03-09,"Northeast Monsoon"
"Tanjong Katong",2022,3,10,10.2,4.6,6,9.8,NA,NA,NA,NA,NA,1.307,103.8907,2022-03-10,"Northeast Monsoon"
"Tanjong Katong",2022,3,11,4.8,2.4,2.8,3,NA,NA,NA,NA,NA,1.307,103.8907,2022-03-11,"Northeast Monsoon"
"Tanjong Katong",2022,3,12,45.2,28.6,42.2,44.6,NA,NA,NA,NA,NA,1.307,103.8907,2022-03-12,"Northeast Monsoon"
"Tanjong Katong",2022,3,13,0,0,0,0,NA,NA,NA,NA,NA,1.307,103.8907,2022-03-13,"Northeast Monsoon"
"Tanjong Katong",2022,3,14,0,0,0,0,NA,NA,NA,NA,NA,1.307,103.8907,2022-03-14,"Northeast Monsoon"
"Tanjong Katong",2022,3,15,24.4,10.4,17,19.8,NA,NA,NA,NA,NA,1.307,103.8907,2022-03-15,"Northeast Monsoon"
"Tanjong Katong",2022,3,16,8,7.8,8,8,NA,NA,NA,NA,NA,1.307,103.8907,2022-03-16,"Inter-monsoon I"
"Tanjong Katong",2022,3,17,1,0.6,0.6,0.6,NA,NA,NA,NA,NA,1.307,103.8907,2022-03-17,"Inter-monsoon I"
"Tanjong Katong",2022,3,18,0.2,0.2,0.2,0.2,NA,NA,NA,NA,NA,1.307,103.8907,2022-03-18,"Inter-monsoon I"
"Tanjong Katong",2022,3,19,0,0,0,0,NA,NA,NA,NA,NA,1.307,103.8907,2022-03-19,"Inter-monsoon I"
"Tanjong Katong",2022,3,20,0,0,0,0,NA,NA,NA,NA,NA,1.307,103.8907,2022-03-20,"Inter-monsoon I"
"Tanjong Katong",2022,3,21,5.8,3,4.2,5.6,NA,NA,NA,NA,NA,1.307,103.8907,2022-03-21,"Inter-monsoon I"
"Tanjong Katong",2022,3,22,0,0,0,0,NA,NA,NA,NA,NA,1.307,103.8907,2022-03-22,"Inter-monsoon I"
"Tanjong Katong",2022,3,23,0,0,0,0,NA,NA,NA,NA,NA,1.307,103.8907,2022-03-23,"Inter-monsoon I"
"Tanjong Katong",2022,3,24,1.2,1.2,1.2,1.2,NA,NA,NA,NA,NA,1.307,103.8907,2022-03-24,"Inter-monsoon I"
"Tanjong Katong",2022,3,25,15.6,13,13.8,13.8,NA,NA,NA,NA,NA,1.307,103.8907,2022-03-25,"Inter-monsoon I"
"Tanjong Katong",2022,3,26,0,0,0,0,NA,NA,NA,NA,NA,1.307,103.8907,2022-03-26,"Inter-monsoon I"
"Tanjong Katong",2022,3,27,0,0,0,0,NA,NA,NA,NA,NA,1.307,103.8907,2022-03-27,"Inter-monsoon I"
"Tanjong Katong",2022,3,28,11,7,7.2,10.4,NA,NA,NA,NA,NA,1.307,103.8907,2022-03-28,"Inter-monsoon I"
"Tanjong Katong",2022,3,29,46.8,28.4,41.2,46.8,NA,NA,NA,NA,NA,1.307,103.8907,2022-03-29,"Inter-monsoon I"
"Tanjong Katong",2022,3,30,0,0,0,0,NA,NA,NA,NA,NA,1.307,103.8907,2022-03-30,"Inter-monsoon I"
"Tanjong Katong",2022,3,31,2.8,2.6,2.8,2.8,NA,NA,NA,NA,NA,1.307,103.8907,2022-03-31,"Inter-monsoon I"
"Tanjong Katong",2022,4,1,0,0,0,0,NA,NA,NA,NA,NA,1.307,103.8907,2022-04-01,"Inter-monsoon I"
"Tanjong Katong",2022,4,2,6.4,6,6.2,6.4,NA,NA,NA,NA,NA,1.307,103.8907,2022-04-02,"Inter-monsoon I"
"Tanjong Katong",2022,4,3,22.2,10.4,16.6,19.6,NA,NA,NA,NA,NA,1.307,103.8907,2022-04-03,"Inter-monsoon I"
"Tanjong Katong",2022,4,4,0,0,0,0,NA,NA,NA,NA,NA,1.307,103.8907,2022-04-04,"Inter-monsoon I"
"Tanjong Katong",2022,4,5,0,0,0,0,NA,NA,NA,NA,NA,1.307,103.8907,2022-04-05,"Inter-monsoon I"
"Tanjong Katong",2022,4,6,0.6,0.6,0.6,0.6,NA,NA,NA,NA,NA,1.307,103.8907,2022-04-06,"Inter-monsoon I"
"Tanjong Katong",2022,4,7,0,0,0,0,NA,NA,NA,NA,NA,1.307,103.8907,2022-04-07,"Inter-monsoon I"
"Tanjong Katong",2022,4,8,0,0,0,0,NA,NA,NA,NA,NA,1.307,103.8907,2022-04-08,"Inter-monsoon I"
"Tanjong Katong",2022,4,9,2.4,1.2,1.6,2.2,NA,NA,NA,NA,NA,1.307,103.8907,2022-04-09,"Inter-monsoon I"
"Tanjong Katong",2022,4,10,10,9.8,10,10,NA,NA,NA,NA,NA,1.307,103.8907,2022-04-10,"Inter-monsoon I"
"Tanjong Katong",2022,4,11,8,5.4,6.8,7.8,NA,NA,NA,NA,NA,1.307,103.8907,2022-04-11,"Inter-monsoon I"
"Tanjong Katong",2022,4,12,0,0,0,0,NA,NA,NA,NA,NA,1.307,103.8907,2022-04-12,"Inter-monsoon I"
"Tanjong Katong",2022,4,13,2.2,2.2,2.2,2.2,NA,NA,NA,NA,NA,1.307,103.8907,2022-04-13,"Inter-monsoon I"
"Tanjong Katong",2022,4,14,2.6,2,2.6,2.6,NA,NA,NA,NA,NA,1.307,103.8907,2022-04-14,"Inter-monsoon I"
"Tanjong Katong",2022,4,15,3.6,1.2,2,3.2,NA,NA,NA,NA,NA,1.307,103.8907,2022-04-15,"Inter-monsoon I"
"Tanjong Katong",2022,4,16,19,13,18,18.8,NA,NA,NA,NA,NA,1.307,103.8907,2022-04-16,"Inter-monsoon I"
"Tanjong Katong",2022,4,17,27,13.8,20,24.8,NA,NA,NA,NA,NA,1.307,103.8907,2022-04-17,"Inter-monsoon I"
"Tanjong Katong",2022,4,18,16.2,3,5.4,8.2,NA,NA,NA,NA,NA,1.307,103.8907,2022-04-18,"Inter-monsoon I"
"Tanjong Katong",2022,4,19,14.2,12.2,12.4,12.4,NA,NA,NA,NA,NA,1.307,103.8907,2022-04-19,"Inter-monsoon I"
"Tanjong Katong",2022,4,20,10.4,10,10.4,10.4,NA,NA,NA,NA,NA,1.307,103.8907,2022-04-20,"Inter-monsoon I"
"Tanjong Katong",2022,4,21,49.4,36.8,41.6,45.6,NA,NA,NA,NA,NA,1.307,103.8907,2022-04-21,"Inter-monsoon I"
"Tanjong Katong",2022,4,22,0,0,0,0,NA,NA,NA,NA,NA,1.307,103.8907,2022-04-22,"Inter-monsoon I"
"Tanjong Katong",2022,4,23,11.4,11.4,11.4,11.4,NA,NA,NA,NA,NA,1.307,103.8907,2022-04-23,"Inter-monsoon I"
"Tanjong Katong",2022,4,24,0,0,0,0,NA,NA,NA,NA,NA,1.307,103.8907,2022-04-24,"Inter-monsoon I"
"Tanjong Katong",2022,4,25,0,0,0,0,NA,NA,NA,NA,NA,1.307,103.8907,2022-04-25,"Inter-monsoon I"
"Tanjong Katong",2022,4,26,0,0,0,0,NA,NA,NA,NA,NA,1.307,103.8907,2022-04-26,"Inter-monsoon I"
"Tanjong Katong",2022,4,27,0.6,0.4,0.4,0.4,NA,NA,NA,NA,NA,1.307,103.8907,2022-04-27,"Inter-monsoon I"
"Tanjong Katong",2022,4,28,0.2,0.2,0.2,0.2,NA,NA,NA,NA,NA,1.307,103.8907,2022-04-28,"Inter-monsoon I"
"Tanjong Katong",2022,4,29,0,0,0,0,NA,NA,NA,NA,NA,1.307,103.8907,2022-04-29,"Inter-monsoon I"
"Tanjong Katong",2022,4,30,18.2,10.6,10.6,10.6,NA,NA,NA,NA,NA,1.307,103.8907,2022-04-30,"Inter-monsoon I"
"Tanjong Katong",2022,5,1,0.2,0.2,0.2,0.2,NA,NA,NA,NA,NA,1.307,103.8907,2022-05-01,"Inter-monsoon I"
"Tanjong Katong",2022,5,2,3.2,1.2,2,3.2,NA,NA,NA,NA,NA,1.307,103.8907,2022-05-02,"Inter-monsoon I"
"Tanjong Katong",2022,5,3,4.6,2,3.2,4.4,NA,NA,NA,NA,NA,1.307,103.8907,2022-05-03,"Inter-monsoon I"
"Tanjong Katong",2022,5,4,4.8,3.2,3.4,3.8,NA,NA,NA,NA,NA,1.307,103.8907,2022-05-04,"Inter-monsoon I"
"Tanjong Katong",2022,5,5,0,0,0,0,NA,NA,NA,NA,NA,1.307,103.8907,2022-05-05,"Inter-monsoon I"
"Tanjong Katong",2022,5,6,0,0,0,0,NA,NA,NA,NA,NA,1.307,103.8907,2022-05-06,"Inter-monsoon I"
"Tanjong Katong",2022,5,7,13.4,5.8,8.4,8.4,NA,NA,NA,NA,NA,1.307,103.8907,2022-05-07,"Inter-monsoon I"
"Tanjong Katong",2022,5,8,3.4,1.2,1.8,2,NA,NA,NA,NA,NA,1.307,103.8907,2022-05-08,"Inter-monsoon I"
"Tanjong Katong",2022,5,9,3.6,3.4,3.4,3.6,NA,NA,NA,NA,NA,1.307,103.8907,2022-05-09,"Inter-monsoon I"
"Tanjong Katong",2022,5,10,0,0,0,0,NA,NA,NA,NA,NA,1.307,103.8907,2022-05-10,"Inter-monsoon I"
"Tanjong Katong",2022,5,11,28,13,20.4,26,NA,NA,NA,NA,NA,1.307,103.8907,2022-05-11,"Inter-monsoon I"
"Tanjong Katong",2022,5,12,0,0,0,0,NA,NA,NA,NA,NA,1.307,103.8907,2022-05-12,"Inter-monsoon I"
"Tanjong Katong",2022,5,13,0,0,0,0,NA,NA,NA,NA,NA,1.307,103.8907,2022-05-13,"Inter-monsoon I"
"Tanjong Katong",2022,5,14,0,0,0,0,NA,NA,NA,NA,NA,1.307,103.8907,2022-05-14,"Inter-monsoon I"
"Tanjong Katong",2022,5,15,0,0,0,0,NA,NA,NA,NA,NA,1.307,103.8907,2022-05-15,"Inter-monsoon I"
"Tanjong Katong",2022,5,16,15.2,7.6,11.6,15,NA,NA,NA,NA,NA,1.307,103.8907,2022-05-16,"Inter-monsoon I"
"Tanjong Katong",2022,5,17,0,0,0,0,NA,NA,NA,NA,NA,1.307,103.8907,2022-05-17,"Inter-monsoon I"
"Tanjong Katong",2022,5,18,0,0,0,0,NA,NA,NA,NA,NA,1.307,103.8907,2022-05-18,"Inter-monsoon I"
"Tanjong Katong",2022,5,19,7.6,6.8,7.6,7.6,NA,NA,NA,NA,NA,1.307,103.8907,2022-05-19,"Inter-monsoon I"
"Tanjong Katong",2022,5,20,0,0,0,0,NA,NA,NA,NA,NA,1.307,103.8907,2022-05-20,"Inter-monsoon I"
"Tanjong Katong",2022,5,21,0,0,0,0,NA,NA,NA,NA,NA,1.307,103.8907,2022-05-21,"Inter-monsoon I"
"Tanjong Katong",2022,5,22,0,0,0,0,NA,NA,NA,NA,NA,1.307,103.8907,2022-05-22,"Inter-monsoon I"
"Tanjong Katong",2022,5,23,0,0,0,0,NA,NA,NA,NA,NA,1.307,103.8907,2022-05-23,"Inter-monsoon I"
"Tanjong Katong",2022,5,24,0,0,0,0,NA,NA,NA,NA,NA,1.307,103.8907,2022-05-24,"Inter-monsoon I"
"Tanjong Katong",2022,5,25,25.8,21.2,22.2,22.2,NA,NA,NA,NA,NA,1.307,103.8907,2022-05-25,"Inter-monsoon I"
"Tanjong Katong",2022,5,26,0,0,0,0,NA,NA,NA,NA,NA,1.307,103.8907,2022-05-26,"Inter-monsoon I"
"Tanjong Katong",2022,5,27,0,0,0,0,NA,NA,NA,NA,NA,1.307,103.8907,2022-05-27,"Inter-monsoon I"
"Tanjong Katong",2022,5,28,0,0,0,0,NA,NA,NA,NA,NA,1.307,103.8907,2022-05-28,"Inter-monsoon I"
"Tanjong Katong",2022,5,29,0,0,0,0,NA,NA,NA,NA,NA,1.307,103.8907,2022-05-29,"Inter-monsoon I"
"Tanjong Katong",2022,5,30,0,0,0,0,NA,NA,NA,NA,NA,1.307,103.8907,2022-05-30,"Inter-monsoon I"
"Tanjong Katong",2022,5,31,1.4,1.4,1.4,1.4,NA,NA,NA,NA,NA,1.307,103.8907,2022-05-31,"Inter-monsoon I"
"Tanjong Katong",2022,6,1,1,1,1,1,NA,NA,NA,NA,NA,1.307,103.8907,2022-06-01,"Southwest Monsoon"
"Tanjong Katong",2022,6,2,1,1,1,1,NA,NA,NA,NA,NA,1.307,103.8907,2022-06-02,"Southwest Monsoon"
"Tanjong Katong",2022,6,3,1,0.4,0.4,0.6,NA,NA,NA,NA,NA,1.307,103.8907,2022-06-03,"Southwest Monsoon"
"Tanjong Katong",2022,6,4,3.6,2.4,2.4,2.6,NA,NA,NA,NA,NA,1.307,103.8907,2022-06-04,"Southwest Monsoon"
"Tanjong Katong",2022,6,5,2.2,1.6,2.2,2.2,NA,NA,NA,NA,NA,1.307,103.8907,2022-06-05,"Southwest Monsoon"
"Tanjong Katong",2022,6,6,2.2,1.8,2.2,2.2,NA,NA,NA,NA,NA,1.307,103.8907,2022-06-06,"Southwest Monsoon"
"Tanjong Katong",2022,6,7,2.8,2.6,2.8,2.8,NA,NA,NA,NA,NA,1.307,103.8907,2022-06-07,"Southwest Monsoon"
"Tanjong Katong",2022,6,8,23.2,16.6,22,22,NA,NA,NA,NA,NA,1.307,103.8907,2022-06-08,"Southwest Monsoon"
"Tanjong Katong",2022,6,9,1.8,1.2,1.2,19.2,NA,NA,NA,NA,NA,1.307,103.8907,2022-06-09,"Southwest Monsoon"
"Tanjong Katong",2022,6,10,0,0,0,0,NA,NA,NA,NA,NA,1.307,103.8907,2022-06-10,"Southwest Monsoon"
"Tanjong Katong",2022,6,11,17.8,9.8,14.4,16,NA,NA,NA,NA,NA,1.307,103.8907,2022-06-11,"Southwest Monsoon"
"Tanjong Katong",2022,6,12,0,0,0,0,NA,NA,NA,NA,NA,1.307,103.8907,2022-06-12,"Southwest Monsoon"
"Tanjong Katong",2022,6,13,0.2,0.2,0.2,0.2,NA,NA,NA,NA,NA,1.307,103.8907,2022-06-13,"Southwest Monsoon"
"Tanjong Katong",2022,6,14,0,0,0,0,NA,NA,NA,NA,NA,1.307,103.8907,2022-06-14,"Southwest Monsoon"
"Tanjong Katong",2022,6,15,3.6,2.8,2.8,2.8,NA,NA,NA,NA,NA,1.307,103.8907,2022-06-15,"Southwest Monsoon"
"Tanjong Katong",2022,6,16,9.6,7.6,8.4,8.6,NA,NA,NA,NA,NA,1.307,103.8907,2022-06-16,"Southwest Monsoon"
"Tanjong Katong",2022,6,17,0,0.2,0.4,0.4,NA,NA,NA,NA,NA,1.307,103.8907,2022-06-17,"Southwest Monsoon"
"Tanjong Katong",2022,6,18,0.4,0.4,0.4,0.4,NA,NA,NA,NA,NA,1.307,103.8907,2022-06-18,"Southwest Monsoon"
"Tanjong Katong",2022,6,19,0.2,0.2,0.2,0.2,NA,NA,NA,NA,NA,1.307,103.8907,2022-06-19,"Southwest Monsoon"
"Tanjong Katong",2022,6,20,20.8,7.2,7.2,7.2,NA,NA,NA,NA,NA,1.307,103.8907,2022-06-20,"Southwest Monsoon"
"Tanjong Katong",2022,6,21,0.4,0.2,0.2,0.4,NA,NA,NA,NA,NA,1.307,103.8907,2022-06-21,"Southwest Monsoon"
"Tanjong Katong",2022,6,22,0,0,0,0,NA,NA,NA,NA,NA,1.307,103.8907,2022-06-22,"Southwest Monsoon"
"Tanjong Katong",2022,6,23,2.8,2.8,2.8,2.8,NA,NA,NA,NA,NA,1.307,103.8907,2022-06-23,"Southwest Monsoon"
"Tanjong Katong",2022,6,24,5.8,4,5.6,5.8,NA,NA,NA,NA,NA,1.307,103.8907,2022-06-24,"Southwest Monsoon"
"Tanjong Katong",2022,6,25,38.6,17,21.8,30.8,NA,NA,NA,NA,NA,1.307,103.8907,2022-06-25,"Southwest Monsoon"
"Tanjong Katong",2022,6,26,0,0,0,0,NA,NA,NA,NA,NA,1.307,103.8907,2022-06-26,"Southwest Monsoon"
"Tanjong Katong",2022,6,27,0,0,0,0,NA,NA,NA,NA,NA,1.307,103.8907,2022-06-27,"Southwest Monsoon"
"Tanjong Katong",2022,6,28,0.2,0.2,0.2,0.2,NA,NA,NA,NA,NA,1.307,103.8907,2022-06-28,"Southwest Monsoon"
"Tanjong Katong",2022,6,29,0,0,0,0,NA,NA,NA,NA,NA,1.307,103.8907,2022-06-29,"Southwest Monsoon"
"Tanjong Katong",2022,6,30,17.2,9.8,15.8,17,NA,NA,NA,NA,NA,1.307,103.8907,2022-06-30,"Southwest Monsoon"
"Tanjong Katong",2022,7,1,0,0,0,0,NA,NA,NA,NA,NA,1.307,103.8907,2022-07-01,"Southwest Monsoon"
"Tanjong Katong",2022,7,2,3.8,3.8,3.8,3.8,NA,NA,NA,NA,NA,1.307,103.8907,2022-07-02,"Southwest Monsoon"
"Tanjong Katong",2022,7,3,0,0,0,0,NA,NA,NA,NA,NA,1.307,103.8907,2022-07-03,"Southwest Monsoon"
"Tanjong Katong",2022,7,4,0,0,0,0,NA,NA,NA,NA,NA,1.307,103.8907,2022-07-04,"Southwest Monsoon"
